********** SUMMARY ***********
Total Mean Accuracy for 1000 runs: 0.9364308510638302
Highest Number of wrong predictions: 21
 Lowest Number of wrong predictions: 4
******** END SUMMARY *********

**** INDIVIDUAL RUN DATA *****
Run 436        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 437        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 438        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 439        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 440        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 441        Accuracy: 0.9095744680851063	             17 wrong predictions
Run 442        Accuracy: 0.925531914893617	             14 wrong predictions
Run 443        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 444        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 445        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 446        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 447        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 448        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 449        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 450        Accuracy: 0.9148936170212766	             16 wrong predictions
Run 451        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 452        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 453        Accuracy: 0.9095744680851063	             17 wrong predictions
Run 454        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 455        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 456        Accuracy: 0.9627659574468085	              7 wrong predictions
Run 457        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 458        Accuracy: 0.9095744680851063	             17 wrong predictions
Run 459        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 460        Accuracy: 0.9095744680851063	             17 wrong predictions
Run 461        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 462        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 463        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 464        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 465        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 466        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 467        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 468        Accuracy: 0.898936170212766	             19 wrong predictions
Run 469        Accuracy: 0.9042553191489362	             18 wrong predictions
Run 470        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 471        Accuracy: 0.925531914893617	             14 wrong predictions
Run 472        Accuracy: 0.8882978723404256	             21 wrong predictions
Run 473        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 474        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 475        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 476        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 477        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 478        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 479        Accuracy: 0.9042553191489362	             18 wrong predictions
Run 480        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 481        Accuracy: 0.9095744680851063	             17 wrong predictions
Run 482        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 483        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 484        Accuracy: 0.898936170212766	             19 wrong predictions
Run 485        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 486        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 487        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 488        Accuracy: 0.925531914893617	             14 wrong predictions
Run 489        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 490        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 491        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 492        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 493        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 494        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 495        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 496        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 497        Accuracy: 0.925531914893617	             14 wrong predictions
Run 498        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 499        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 500        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 501        Accuracy: 0.898936170212766	             19 wrong predictions
Run 502        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 503        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 504        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 505        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 506        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 507        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 508        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 509        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 510        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 511        Accuracy: 0.9095744680851063	             17 wrong predictions
Run 512        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 513        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 514        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 515        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 516        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 517        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 518        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 519        Accuracy: 0.9095744680851063	             17 wrong predictions
Run 520        Accuracy: 0.925531914893617	             14 wrong predictions
Run 521        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 522        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 523        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 524        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 525        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 526        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 527        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 528        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 529        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 530        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 531        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 532        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 533        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 534        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 535        Accuracy: 0.9627659574468085	              7 wrong predictions
Run 536        Accuracy: 0.925531914893617	             14 wrong predictions
Run 537        Accuracy: 0.925531914893617	             14 wrong predictions
Run 538        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 539        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 540        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 541        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 542        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 543        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 544        Accuracy: 0.925531914893617	             14 wrong predictions
Run 545        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 546        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 547        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 548        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 549        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 550        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 551        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 552        Accuracy: 0.9042553191489362	             18 wrong predictions
Run 553        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 554        Accuracy: 0.925531914893617	             14 wrong predictions
Run 555        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 556        Accuracy: 0.973404255319149	              5 wrong predictions
Run 557        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 558        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 559        Accuracy: 0.9680851063829787	              6 wrong predictions
Run 560        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 561        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 562        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 563        Accuracy: 0.925531914893617	             14 wrong predictions
Run 564        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 565        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 566        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 567        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 568        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 569        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 570        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 571        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 572        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 573        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 574        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 575        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 576        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 577        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 578        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 579        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 580        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 581        Accuracy: 0.925531914893617	             14 wrong predictions
Run 582        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 583        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 584        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 585        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 586        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 587        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 588        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 589        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 590        Accuracy: 0.9042553191489362	             18 wrong predictions
Run 591        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 592        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 593        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 594        Accuracy: 0.9627659574468085	              7 wrong predictions
Run 595        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 596        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 597        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 598        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 599        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 600        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 601        Accuracy: 0.9095744680851063	             17 wrong predictions
Run 602        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 603        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 604        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 605        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 606        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 607        Accuracy: 0.925531914893617	             14 wrong predictions
Run 608        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 609        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 610        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 611        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 612        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 613        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 614        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 615        Accuracy: 0.9627659574468085	              7 wrong predictions
Run 616        Accuracy: 0.898936170212766	             19 wrong predictions
Run 617        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 618        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 619        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 620        Accuracy: 0.9095744680851063	             17 wrong predictions
Run 621        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 622        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 623        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 624        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 625        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 626        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 627        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 628        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 629        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 630        Accuracy: 0.9680851063829787	              6 wrong predictions
Run 631        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 632        Accuracy: 0.9627659574468085	              7 wrong predictions
Run 633        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 634        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 635        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 636        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 637        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 638        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 639        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 640        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 641        Accuracy: 0.925531914893617	             14 wrong predictions
Run 642        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 643        Accuracy: 0.9095744680851063	             17 wrong predictions
Run 644        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 645        Accuracy: 0.925531914893617	             14 wrong predictions
Run 646        Accuracy: 0.9627659574468085	              7 wrong predictions
Run 647        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 648        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 649        Accuracy: 0.925531914893617	             14 wrong predictions
Run 650        Accuracy: 0.9095744680851063	             17 wrong predictions
Run 651        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 652        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 653        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 654        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 655        Accuracy: 0.898936170212766	             19 wrong predictions
Run 656        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 657        Accuracy: 0.9148936170212766	             16 wrong predictions
Run 658        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 659        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 660        Accuracy: 0.9680851063829787	              6 wrong predictions
Run 661        Accuracy: 0.925531914893617	             14 wrong predictions
Run 662        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 663        Accuracy: 0.9095744680851063	             17 wrong predictions
Run 664        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 665        Accuracy: 0.9148936170212766	             16 wrong predictions
Run 666        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 667        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 668        Accuracy: 0.925531914893617	             14 wrong predictions
Run 669        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 670        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 671        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 672        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 673        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 674        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 675        Accuracy: 0.9148936170212766	             16 wrong predictions
Run 676        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 677        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 678        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 679        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 680        Accuracy: 0.925531914893617	             14 wrong predictions
Run 681        Accuracy: 0.9148936170212766	             16 wrong predictions
Run 682        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 683        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 684        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 685        Accuracy: 0.925531914893617	             14 wrong predictions
Run 686        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 687        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 688        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 689        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 690        Accuracy: 0.9148936170212766	             16 wrong predictions
Run 691        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 692        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 693        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 694        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 695        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 696        Accuracy: 0.9680851063829787	              6 wrong predictions
Run 697        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 698        Accuracy: 0.925531914893617	             14 wrong predictions
Run 699        Accuracy: 0.9627659574468085	              7 wrong predictions
Run 700        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 701        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 702        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 703        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 704        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 705        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 706        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 707        Accuracy: 0.925531914893617	             14 wrong predictions
Run 708        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 709        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 710        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 711        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 712        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 713        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 714        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 715        Accuracy: 0.925531914893617	             14 wrong predictions
Run 716        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 717        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 718        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 719        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 720        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 721        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 722        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 723        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 724        Accuracy: 0.925531914893617	             14 wrong predictions
Run 725        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 726        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 727        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 728        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 729        Accuracy: 0.9095744680851063	             17 wrong predictions
Run 730        Accuracy: 0.898936170212766	             19 wrong predictions
Run 731        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 732        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 733        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 734        Accuracy: 0.9042553191489362	             18 wrong predictions
Run 735        Accuracy: 0.925531914893617	             14 wrong predictions
Run 736        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 737        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 738        Accuracy: 0.925531914893617	             14 wrong predictions
Run 739        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 740        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 741        Accuracy: 0.9627659574468085	              7 wrong predictions
Run 742        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 743        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 744        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 745        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 746        Accuracy: 0.973404255319149	              5 wrong predictions
Run 747        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 748        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 749        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 750        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 751        Accuracy: 0.9627659574468085	              7 wrong predictions
Run 752        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 753        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 754        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 755        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 756        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 757        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 758        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 759        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 760        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 761        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 762        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 763        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 764        Accuracy: 0.925531914893617	             14 wrong predictions
Run 765        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 766        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 767        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 768        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 769        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 770        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 771        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 772        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 773        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 774        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 775        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 776        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 777        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 778        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 779        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 780        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 781        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 782        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 783        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 784        Accuracy: 0.9042553191489362	             18 wrong predictions
Run 785        Accuracy: 0.925531914893617	             14 wrong predictions
Run 786        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 787        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 788        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 789        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 790        Accuracy: 0.8882978723404256	             21 wrong predictions
Run 791        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 792        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 793        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 794        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 795        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 796        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 797        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 798        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 799        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 800        Accuracy: 0.925531914893617	             14 wrong predictions
Run 801        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 802        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 803        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 804        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 805        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 806        Accuracy: 0.9627659574468085	              7 wrong predictions
Run 807        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 808        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 809        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 810        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 811        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 812        Accuracy: 0.9148936170212766	             16 wrong predictions
Run 813        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 814        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 815        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 816        Accuracy: 0.9042553191489362	             18 wrong predictions
Run 817        Accuracy: 0.9627659574468085	              7 wrong predictions
Run 818        Accuracy: 0.9627659574468085	              7 wrong predictions
Run 819        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 820        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 821        Accuracy: 0.925531914893617	             14 wrong predictions
Run 822        Accuracy: 0.9627659574468085	              7 wrong predictions
Run 823        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 824        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 825        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 826        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 827        Accuracy: 0.9627659574468085	              7 wrong predictions
Run 828        Accuracy: 0.9042553191489362	             18 wrong predictions
Run 829        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 830        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 831        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 832        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 833        Accuracy: 0.9095744680851063	             17 wrong predictions
Run 834        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 835        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 836        Accuracy: 0.925531914893617	             14 wrong predictions
Run 837        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 838        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 839        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 840        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 841        Accuracy: 0.973404255319149	              5 wrong predictions
Run 842        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 843        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 844        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 845        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 846        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 847        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 848        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 849        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 850        Accuracy: 0.925531914893617	             14 wrong predictions
Run 851        Accuracy: 0.9148936170212766	             16 wrong predictions
Run 852        Accuracy: 0.9627659574468085	              7 wrong predictions
Run 853        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 854        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 855        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 856        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 857        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 858        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 859        Accuracy: 0.9148936170212766	             16 wrong predictions
Run 860        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 861        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 862        Accuracy: 0.9095744680851063	             17 wrong predictions
Run 863        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 864        Accuracy: 0.9095744680851063	             17 wrong predictions
Run 865        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 866        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 867        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 868        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 869        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 870        Accuracy: 0.9680851063829787	              6 wrong predictions
Run 871        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 872        Accuracy: 0.925531914893617	             14 wrong predictions
Run 873        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 874        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 875        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 876        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 877        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 878        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 879        Accuracy: 0.925531914893617	             14 wrong predictions
Run 880        Accuracy: 0.925531914893617	             14 wrong predictions
Run 881        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 882        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 883        Accuracy: 0.9148936170212766	             16 wrong predictions
Run 884        Accuracy: 0.9414893617021277	             11 wrong predictions
